type,stid,lat,lon,year,month,day,hour,dattim,tmpf,prec,wspd,gust,drct,relh,solr,hffmc,hisi,hfwi,hdsr,gfmc,gisi,vpd,obtime
O,ITCM5,47.24,-95.19,2022,08,23,01,202208230100,71,0,0,2,,84,52,83.8,1.8,2.6,0.2,88.4,3.4,4,107
O,ITCM5,47.24,-95.19,2022,08,23,00,202208230000,80,0,0,4,,57,201,83.9,1.8,2.6,0.2,94,7.5,15,7
O,ITCM5,47.24,-95.19,2022,08,22,23,202208222300,79,0,1,8,215,56,356,83.5,1.9,2.8,0.2,95.6,10.2,15,2307
O,ITCM5,47.24,-95.19,2022,08,22,22,202208222200,82,0,2,7,247,50,566,83,1.9,2.8,0.2,96.9,13.2,19,2207
O,ITCM5,47.24,-95.19,2022,08,22,21,202208222100,81,0,2,7,243,52,467,82.1,1.7,2.4,0.1,96.9,13.2,17,2107
O,ITCM5,47.24,-95.19,2022,08,22,20,202208222000,79,0,2,8,234,56,606,81.1,1.5,2,0.1,97.3,13.9,15,2007
O,ITCM5,47.24,-95.19,2022,08,22,19,202208221900,81,0,4,7,208,51,776,80.2,1.6,2.2,0.1,97.3,16.3,18,1907
O,ITCM5,47.24,-95.19,2022,08,22,18,202208221800,79,0,2,7,294,57,606,78.7,1.2,1.3,0,95.2,10.5,15,1807
O,ITCM5,47.24,-95.19,2022,08,22,17,202208221700,75,0,1,4,250,69,281,77.5,1,0.8,0,89.5,4.3,9,1707
O,ITCM5,47.24,-95.19,2022,08,22,16,202208221600,75,0,2,7,267,69,377,76.8,1,0.8,0,88.1,3.8,9,1607
O,ITCM5,47.24,-95.19,2022,08,22,15,202208221500,71,0,1,4,211,80,263,76,0.9,0.7,0,82.1,1.6,5,1507
O,ITCM5,47.24,-95.19,2022,08,22,14,202208221400,64,0,0,0,,100,121,75.6,0.8,0.6,0,77.6,0.9,0,1407
O,ITCM5,47.24,-95.19,2022,08,22,13,202208221300,60,0,0,1,,100,77,75.8,0.8,0.6,0,77.6,0.9,0,1307
O,ITCM5,47.24,-95.19,2022,08,22,12,202208221200,56,0,0,2,,100,19,76,0.8,0.6,0,77.6,0.9,0,1207
O,ITCM5,47.24,-95.19,2022,08,22,11,202208221100,55,0,0,0,,100,0,76.2,0.8,0.6,0,79.4,1.1,0,1107
O,ITCM5,47.24,-95.19,2022,08,22,10,202208221000,55,0,0,1,,100,0,76.5,0.8,0.6,0,79.4,1.1,0,1007
O,ITCM5,47.24,-95.19,2022,08,22,09,202208220900,55,0,0,0,,100,0,76.8,0.9,0.7,0,79.4,1.1,0,907
O,ITCM5,47.24,-95.19,2022,08,22,08,202208220800,56,0,0,1,,100,0,77.1,0.9,0.7,0,79.4,1.1,0,807
O,ITCM5,47.24,-95.19,2022,08,22,07,202208220700,57,0,0,0,,100,0,77.5,0.9,0.7,0,79.4,1.1,0,707
O,ITCM5,47.24,-95.19,2022,08,22,06,202208220600,58,0,0,0,,100,0,77.9,0.9,0.7,0,79.4,1.1,0,607
O,ITCM5,47.24,-95.19,2022,08,22,05,202208220500,60,0,0,1,,100,0,78.4,1,0.8,0,79.3,1.1,0,507
O,ITCM5,47.24,-95.19,2022,08,22,04,202208220400,60,0,0,0,,100,0,78.9,1,0.8,0,79.3,1.1,0,407
O,ITCM5,47.24,-95.19,2022,08,22,03,202208220300,61,0,0,0,,99,0,79.5,1.1,0.8,0,79.6,1.1,0,307
O,ITCM5,47.24,-95.19,2022,08,22,02,202208220200,64,0,0,0,,96,3,80,1.1,0.8,0,82.5,1.5,1,207
O,ITCM5,47.24,-95.19,2022,08,22,01,202208220100,70,0,0,2,,80,54,80.4,1.2,0.9,0,89.2,3.8,5,107
O,ITCM5,47.24,-95.19,2022,08,22,00,202208220000,80,0,0,5,,53,221,80.3,1.2,0.9,0,94.7,8.3,16,7
O,ITCM5,47.24,-95.19,2022,08,21,23,202208212300,81,0,1,6,267,45,330,79.5,1.2,0.9,0,96.1,10.9,20,2307
O,ITCM5,47.24,-95.19,2022,08,21,22,202208212200,81,0,3,9,289,44,528,78,1.2,0.9,0,96.3,13.2,20,2207
O,ITCM5,47.24,-95.19,2022,08,21,21,202208212100,80,0,5,9,320,41,529,76,1.2,0.9,0,96.3,15.5,21,2107
O,ITCM5,47.24,-95.19,2022,08,21,20,202208212000,78,0,6,10,323,48,591,73.4,1.2,0.9,0,96.3,16.9,17,2007
O,ITCM5,47.24,-95.19,2022,08,21,19,202208211900,80,0,2,11,289,46,775,70.8,0.8,0.6,0,99.1,17.5,19,1907
O,ITCM5,47.24,-95.19,2022,08,21,18,202208211800,79,0,2,11,336,47,793,68.1,0.7,0.5,0,98.9,17.1,18,1807
O,ITCM5,47.24,-95.19,2022,08,21,17,202208211700,77,0,3,9,340,50,710,65.2,0.7,0.4,0,97,14.5,16,1707
O,ITCM5,47.24,-95.19,2022,08,21,16,202208211600,76,0,2,6,257,53,655,62.1,0.5,0.3,0,96,11.7,14,1607
O,ITCM5,47.24,-95.19,2022,08,21,15,202208211500,75,0,1,6,298,60,515,59.2,0.4,0.2,0,91.3,5.6,12,1507
O,ITCM5,47.24,-95.19,2022,08,21,14,202208211400,68,0,0,2,,80,337,56.7,0.3,0.2,0,81.6,1.4,5,1407
O,ITCM5,47.24,-95.19,2022,08,21,13,202208211300,57,0,0,0,,98,179,55.9,0.3,0.2,0,77.8,0.9,0,1307
O,ITCM5,47.24,-95.19,2022,08,21,12,202208211200,47,0,0,0,,100,18,55.8,0.3,0.2,0,77.6,0.9,0,1207
O,ITCM5,47.24,-95.19,2022,08,21,11,202208211100,46,0,0,1,,100,0,55.8,0.3,0.2,0,79.7,1.1,0,1107
O,ITCM5,47.24,-95.19,2022,08,21,10,202208211000,47,0,0,1,,100,0,55.8,0.3,0.2,0,79.6,1.1,0,1007
O,ITCM5,47.24,-95.19,2022,08,21,09,202208210900,47,0,0,1,,100,0,55.8,0.3,0.2,0,79.6,1.1,0,907
O,ITCM5,47.24,-95.19,2022,08,21,08,202208210800,48,0,0,0,,100,0,55.8,0.3,0.2,0,79.6,1.1,0,807
O,ITCM5,47.24,-95.19,2022,08,21,07,202208210700,49,0,0,0,,100,0,55.8,0.3,0.2,0,79.6,1.1,0,707
O,ITCM5,47.24,-95.19,2022,08,21,06,202208210600,50,0,0,0,,100,0,55.8,0.3,0.2,0,79.5,1.1,0,607
O,ITCM5,47.24,-95.19,2022,08,21,05,202208210500,53,0,0,0,,100,0,55.8,0.3,0.2,0,79.5,1.1,0,507
O,ITCM5,47.24,-95.19,2022,08,21,04,202208210400,54,0,0,0,,100,0,55.8,0.3,0.2,0,79.4,1.1,0,407
O,ITCM5,47.24,-95.19,2022,08,21,03,202208210300,57,0,0,0,,99,0,55.8,0.3,0.2,0,79.7,1.1,0,307
O,ITCM5,47.24,-95.19,2022,08,21,02,202208210200,60,0,0,2,,95,3,55.7,0.3,0.2,0,82.7,1.5,1,207
O,ITCM5,47.24,-95.19,2022,08,21,01,202208210100,68,0,1,7,348,72,51,55.5,0.3,0.2,0,88.9,3.9,7,107
O,ITCM5,47.24,-95.19,2022,08,21,00,202208210000,75,0,2,7,41,58,253,53.8,0.3,0.2,0,93.3,8.1,12,7
O,ITCM5,47.24,-95.19,2022,08,20,23,202208202300,77,0,1,7,98,52,332,50.6,0.2,0.1,0,95.7,10.3,15,2307
O,ITCM5,47.24,-95.19,2022,08,20,22,202208202200,78,0,2,7,55,50,565,47,0.1,0.1,0,97.8,14.8,16,2207
O,ITCM5,47.24,-95.19,2022,08,20,21,202208202100,78,0,2,8,255,52,739,42.6,0.1,0.1,0,98,15.2,16,2107
O,ITCM5,47.24,-95.19,2022,08,20,20,202208202000,75,0,3,8,338,60,718,38.1,0,0,0,96.2,13,12,2007
O,ITCM5,47.24,-95.19,2022,08,20,19,202208201900,73,0,3,10,58,65,788,33.9,0,0,0,95.2,11.3,10,1907
O,ITCM5,47.24,-95.19,2022,08,20,18,202208201800,72,0,5,10,52,72,658,30.1,0,0,0,89.6,6.1,8,1807
O,ITCM5,47.24,-95.19,2022,08,20,17,202208201700,69,0,4,9,15,82,364,26.4,0,0,0,82.2,2,4,1707
O,ITCM5,47.24,-95.19,2022,08,20,16,202208201600,64,0,3,8,8,97,147,23.9,0,0,0,76.6,1.1,1,1607
O,ITCM5,47.24,-95.19,2022,08,20,15,202208201500,63,0,3,8,21,100,140,23.4,0,0,0,76,1,0,1507
O,ITCM5,47.24,-95.19,2022,08,20,14,202208201400,62,0,3,8,33,100,76,23.4,0,0,0,76,1,0,1407
O,ITCM5,47.24,-95.19,2022,08,20,13,202208201300,62,0,3,8,22,100,28,23.4,0,0,0,76,1,0,1307
O,ITCM5,47.24,-95.19,2022,08,20,12,202208201200,62,0,2,6,3,100,4,23.4,0,0,0,76,1,0,1207
O,ITCM5,47.24,-95.19,2022,08,20,11,202208201100,62,0,2,5,358,100,0,23.4,0,0,0,78.3,1.1,0,1107
O,ITCM5,47.24,-95.19,2022,08,20,10,202208201000,63,0,1,5,33,100,0,23.4,0,0,0,78.5,1.1,0,1007
O,ITCM5,47.24,-95.19,2022,08,20,09,202208200900,63,0,1,5,43,100,0,23.4,0,0,0,78.5,1.1,0,907
O,ITCM5,47.24,-95.19,2022,08,20,08,202208200800,63,0,0,6,,100,0,23.4,0,0,0,79.3,1.1,0,807
O,ITCM5,47.24,-95.19,2022,08,20,07,202208200700,62,0,1,3,271,100,0,23.4,0,0,0,78.6,1.1,0,707
O,ITCM5,47.24,-95.19,2022,08,20,06,202208200600,62,0,0,4,,100,0,23.4,0,0,0,79.3,1.1,0,607
O,ITCM5,47.24,-95.19,2022,08,20,05,202208200500,62,0,0,4,,100,0,23.4,0,0,0,79.3,1.1,0,507
O,ITCM5,47.24,-95.19,2022,08,20,04,202208200400,63,0,1,4,11,100,0,23.4,0,0,0,78.5,1.1,0,407
O,ITCM5,47.24,-95.19,2022,08,20,03,202208200300,63,0,0,3,,99,0,23.4,0,0,0,79.6,1.1,0,307
O,ITCM5,47.24,-95.19,2022,08,20,02,202208200200,64,0,1,6,347,97,4,23.3,0,0,0,44.4,0.1,1,207
O,ITCM5,47.24,-95.19,2022,08,20,01,202208200100,66,0,1,7,30,93,40,22.9,0,0,0,42.8,0.1,2,107
O,ITCM5,47.24,-95.19,2022,08,20,00,202208200000,68,0,3,9,32,90,141,22.1,0,0,0,38.3,0,2,7
O,ITCM5,47.24,-95.19,2022,08,19,23,202208192300,70,0,2,9,44,89,274,20.6,0,0,0,27.5,0,3,2307
O,ITCM5,47.24,-95.19,2022,08,19,22,202208192200,69,0.03,5,13,48,91,212,19.1,0,0,0,13.3,0,2,2207
O,ITCM5,47.24,-95.19,2022,08,19,21,202208192100,69,0.07,4,10,45,92,134,18.5,0,0,0,10.6,0,2,2107
O,ITCM5,47.24,-95.19,2022,08,19,20,202208192000,70,0.01,3,17,43,84,415,23,0,0,0,56.6,0.4,4,2007
O,ITCM5,47.24,-95.19,2022,08,19,19,202208191900,73,0,6,16,47,72,587,20.8,0,0,0,88.6,5.7,8,1907
O,ITCM5,47.24,-95.19,2022,08,19,18,202208191800,73,0,7,14,56,74,476,16.6,0,0,0,82.3,2.6,7,1807
O,ITCM5,47.24,-95.19,2022,08,19,17,202208191700,70,0,7,15,45,78,380,12.4,0,0,0,70.4,1.1,6,1707
O,ITCM5,47.24,-95.19,2022,08,19,16,202208191600,69,0,5,14,29,83,336,8.8,0,0,0,52.7,0.3,4,1607
O,ITCM5,47.24,-95.19,2022,08,19,15,202208191500,66,0,5,11,59,91,195,6.1,0,0,0,32.4,0,2,1507
O,ITCM5,47.24,-95.19,2022,08,19,14,202208191400,64,0,4,10,54,96,71,4.6,0,0,0,20.5,0,1,1407
O,ITCM5,47.24,-95.19,2022,08,19,13,202208191300,63,0,3,8,41,98,30,3.9,0,0,0,15.7,0,0,1307
O,ITCM5,47.24,-95.19,2022,08,19,12,202208191200,63,0.01,4,10,34,99,5,3.6,0,0,0,13.6,0,0,1207
O,ITCM5,47.24,-95.19,2022,08,19,11,202208191100,63,0.01,4,10,53,98,0,3.4,0,0,0,37.5,0,0,1107
O,ITCM5,47.24,-95.19,2022,08,19,10,202208191000,63,0,4,9,49,98,0,3,0,0,0,78.7,1.4,0,1007
O,ITCM5,47.24,-95.19,2022,08,19,09,202208190900,63,0,4,8,57,98,0,2.6,0,0,0,78.7,1.4,0,907
O,ITCM5,47.24,-95.19,2022,08,19,08,202208190800,63,0.01,2,8,48,99,0,2.2,0,0,0,36.4,0,0,807
O,ITCM5,47.24,-95.19,2022,08,19,07,202208190700,63,0.1,1,5,55,100,0,2,0,0,0,0,0,0,707
O,ITCM5,47.24,-95.19,2022,08,19,06,202208190600,62,0,2,6,15,100,0,4.3,0,0,0,78.3,1.1,0,607
O,ITCM5,47.24,-95.19,2022,08,19,05,202208190500,62,0.02,2,7,316,99,0,4.3,0,0,0,12.4,0,0,507
O,ITCM5,47.24,-95.19,2022,08,19,04,202208190400,62,0.16,4,9,312,100,0,4.3,0,0,0,0,0,0,407
O,ITCM5,47.24,-95.19,2022,08,19,03,202208190300,62,0.16,4,6,317,98,0,9.3,0,0,0,2.2,0,0,307
O,ITCM5,47.24,-95.19,2022,08,19,02,202208190200,63,0.01,3,7,314,91,3,20,0,0,0,35,0,2,207
O,ITCM5,47.24,-95.19,2022,08,19,01,202208190100,64,0,3,8,311,87,28,18.8,0,0,0,67.3,0.7,3,107
O,ITCM5,47.24,-95.19,2022,08,19,00,202208190000,66,0,4,13,18,85,160,17.1,0,0,0,63,0.7,3,7
O,ITCM5,47.24,-95.19,2022,08,18,23,202208182300,70,0,5,10,3,76,314,15,0,0,0,53,0.3,6,2307
O,ITCM5,47.24,-95.19,2022,08,18,22,202208182200,68,0,5,11,322,81,364,11.6,0,0,0,26.9,0,4,2207
O,ITCM5,47.24,-95.19,2022,08,18,21,202208182100,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,18,20,202208182000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,18,19,202208181900,63,0.09,2,7,302,99,59,8.8,0,0,0,1,0,0,1907
O,ITCM5,47.24,-95.19,2022,08,18,18,202208181800,62,0.12,1,5,264,99,12,12.9,0,0,0,0.8,0,0,1807
O,ITCM5,47.24,-95.19,2022,08,18,17,202208181700,62,0.27,2,16,5,95,73,23.3,0,0,0,4.7,0,1,1707
O,ITCM5,47.24,-95.19,2022,08,18,16,202208181600,70,0,4,8,47,87,132,77.6,1.3,3,0.2,80.5,1.7,3,1607
O,ITCM5,47.24,-95.19,2022,08,18,15,202208181500,68,0,4,7,320,90,80,77.4,1.2,2.7,0.2,78.8,1.4,2,1507
O,ITCM5,47.24,-95.19,2022,08,18,14,202208181400,68,0,3,10,328,91,128,77.3,1.1,2.4,0.1,78,1.2,2,1407
O,ITCM5,47.24,-95.19,2022,08,18,13,202208181300,66,0,1,6,285,98,61,77.2,1,2.1,0.1,76.4,0.9,0,1307
O,ITCM5,47.24,-95.19,2022,08,18,12,202208181200,64,0,2,4,224,100,7,77.4,1.1,2.4,0.1,76.3,1,0,1207
O,ITCM5,47.24,-95.19,2022,08,18,11,202208181100,64,0,1,5,159,100,0,78,1,2.1,0.1,78.5,1.1,0,1107
O,ITCM5,47.24,-95.19,2022,08,18,10,202208181000,64,0,2,4,136,100,0,78.6,1.2,2.7,0.2,78.3,1.1,0,1007
O,ITCM5,47.24,-95.19,2022,08,18,09,202208180900,63,0,1,4,114,99,0,79.3,1.1,2.4,0.1,78.9,1.1,0,907
O,ITCM5,47.24,-95.19,2022,08,18,08,202208180800,64,0,2,6,133,99,0,80,1.3,3,0.2,78.6,1.2,0,807
O,ITCM5,47.24,-95.19,2022,08,18,07,202208180700,64,0,0,2,,98,0,80.8,1.2,2.7,0.2,79.9,1.1,0,707
O,ITCM5,47.24,-95.19,2022,08,18,06,202208180600,66,0,1,4,116,96,0,81.4,1.4,3.3,0.2,79.9,1.2,1,607
O,ITCM5,47.24,-95.19,2022,08,18,05,202208180500,67,0,2,5,142,92,0,82.1,1.7,4.2,0.3,80.8,1.5,2,507
O,ITCM5,47.24,-95.19,2022,08,18,04,202208180400,67,0,0,2,,96,0,82.6,1.5,3.6,0.3,80.4,1.2,1,407
O,ITCM5,47.24,-95.19,2022,08,18,03,202208180300,67,0,0,1,,97,0,83.3,1.7,4.2,0.3,80.1,1.2,1,307
O,ITCM5,47.24,-95.19,2022,08,18,02,202208180200,70,0,0,2,,91,6,84.2,1.9,4.7,0.4,84.6,2,2,207
O,ITCM5,47.24,-95.19,2022,08,18,01,202208180100,77,0,0,6,,70,115,84.7,2,4.9,0.5,91.2,5.1,10,107
O,ITCM5,47.24,-95.19,2022,08,18,00,202208180000,82,0,1,8,186,56,246,84.7,2.2,5.4,0.5,94.1,8.3,16,7
O,ITCM5,47.24,-95.19,2022,08,17,23,202208172300,83,0,4,8,220,53,344,84.3,2.7,6.6,0.8,94.7,11.5,18,2307
O,ITCM5,47.24,-95.19,2022,08,17,22,202208172200,82,0,3,9,213,55,423,83.5,2.2,5.4,0.5,96,12.6,17,2207
O,ITCM5,47.24,-95.19,2022,08,17,21,202208172100,83,0,4,12,229,51,660,82.7,2.2,5.4,0.5,97.9,17.7,19,2107
O,ITCM5,47.24,-95.19,2022,08,17,20,202208172000,84,0,3,10,233,49,688,81.6,1.7,4.2,0.3,97.9,16.2,20,2007
O,ITCM5,47.24,-95.19,2022,08,17,19,202208171900,82,0,3,11,234,50,687,80.2,1.5,3.6,0.3,97.6,15.7,19,1907
O,ITCM5,47.24,-95.19,2022,08,17,18,202208171800,82,0,3,9,252,52,699,78.8,1.3,3,0.2,97.6,15.6,18,1807
O,ITCM5,47.24,-95.19,2022,08,17,17,202208171700,82,0,3,9,280,55,747,77.2,1.1,2.2,0.1,97.5,15.4,17,1707
O,ITCM5,47.24,-95.19,2022,08,17,16,202208171600,80,0,3,7,246,59,602,75.5,1,1.9,0.1,94.2,9.9,14,1607
O,ITCM5,47.24,-95.19,2022,08,17,15,202208171500,74,0,2,7,243,72,332,73.9,0.9,1.5,0.1,87.7,3.6,8,1507
O,ITCM5,47.24,-95.19,2022,08,17,14,202208171400,71,0,2,6,229,77,155,73,0.8,1.1,0,83.7,2.1,6,1407
O,ITCM5,47.24,-95.19,2022,08,17,13,202208171300,70,0,2,7,250,78,138,72.2,0.8,1.1,0,81.6,1.6,6,1307
O,ITCM5,47.24,-95.19,2022,08,17,12,202208171200,64,0,1,5,44,93,6,71.4,0.7,0.9,0,78.7,1.1,1,1207
O,ITCM5,47.24,-95.19,2022,08,17,11,202208171100,62,0,1,3,112,97,0,71.2,0.7,0.9,0,79.5,1.2,1,1107
O,ITCM5,47.24,-95.19,2022,08,17,10,202208171000,65,0,2,6,115,90,0,71.1,0.8,1.1,0,81.3,1.5,2,1007
O,ITCM5,47.24,-95.19,2022,08,17,09,202208170900,67,0,2,10,226,85,0,70.8,0.8,1.1,0,82.5,1.8,3,907
O,ITCM5,47.24,-95.19,2022,08,17,08,202208170800,66,0,4,9,206,86,0,70.3,0.9,1.5,0.1,82.1,2,3,807
O,ITCM5,47.24,-95.19,2022,08,17,07,202208170700,65,0,2,5,169,92,0,69.7,0.7,0.9,0,80.8,1.5,2,707
O,ITCM5,47.24,-95.19,2022,08,17,06,202208170600,65,0,2,4,169,92,0,69.4,0.7,0.9,0,80.8,1.5,2,607
O,ITCM5,47.24,-95.19,2022,08,17,05,202208170500,66,0,1,5,174,92,0,69.1,0.7,0.9,0,81,1.4,2,507
O,ITCM5,47.24,-95.19,2022,08,17,04,202208170400,68,0,2,7,182,88,0,68.9,0.7,0.9,0,81.9,1.7,3,407
O,ITCM5,47.24,-95.19,2022,08,17,03,202208170300,68,0,2,5,184,87,0,68.4,0.7,0.9,0,82.1,1.7,3,307
O,ITCM5,47.24,-95.19,2022,08,17,02,202208170200,70,0,1,7,190,82,6,67.9,0.6,0.8,0,84.2,2.1,5,207
O,ITCM5,47.24,-95.19,2022,08,17,01,202208170100,73,0,2,9,189,76,37,67.2,0.7,0.9,0,87,3.3,7,107
O,ITCM5,47.24,-95.19,2022,08,17,00,202208170000,77,0,3,11,221,65,212,66,0.7,0.9,0,90.1,5.5,11,7
O,ITCM5,47.24,-95.19,2022,08,16,23,202208162300,76,0,1,8,209,70,99,63.8,0.5,0.6,0,90.1,4.7,9,2307
O,ITCM5,47.24,-95.19,2022,08,16,22,202208162200,77,0,2,12,235,66,300,62.1,0.5,0.6,0,93.2,8,11,2207
O,ITCM5,47.24,-95.19,2022,08,16,21,202208162100,81,0,3,17,256,58,515,59.8,0.5,0.6,0,94.8,10.7,15,2107
O,ITCM5,47.24,-95.19,2022,08,16,20,202208162000,81,0,4,16,239,58,555,56.3,0.4,0.5,0,94.6,11.4,15,2007
O,ITCM5,47.24,-95.19,2022,08,16,19,202208161900,78,0,6,19,225,58,722,52.3,0.3,0.4,0,94.6,13.4,14,1907
O,ITCM5,47.24,-95.19,2022,08,16,18,202208161800,79,0,8,19,233,58,854,47.9,0.2,0.3,0,94.2,14.9,14,1807
O,ITCM5,47.24,-95.19,2022,08,16,17,202208161700,77,0,7,19,224,63,704,42.7,0.1,0.2,0,92.2,10.3,12,1707
O,ITCM5,47.24,-95.19,2022,08,16,16,202208161600,74,0,6,14,232,71,410,37.9,0,0,0,87.8,5.1,8,1607
O,ITCM5,47.24,-95.19,2022,08,16,15,202208161500,72,0,5,16,205,78,360,34,0,0,0,84.4,2.9,6,1507
O,ITCM5,47.24,-95.19,2022,08,16,14,202208161400,69,0,6,12,201,88,172,30.9,0,0,0,79.2,1.7,3,1407
O,ITCM5,47.24,-95.19,2022,08,16,13,202208161300,66,0,4,10,205,97,64,28.9,0,0,0,76.8,1.2,1,1307
O,ITCM5,47.24,-95.19,2022,08,16,12,202208161200,64,0,3,8,191,99,6,28.4,0,0,0,76.7,1.1,0,1207
O,ITCM5,47.24,-95.19,2022,08,16,11,202208161100,64,0,2,10,208,98,0,28.2,0,0,0,79,1.2,0,1107
O,ITCM5,47.24,-95.19,2022,08,16,10,202208161000,64,0,3,11,184,98,0,27.9,0,0,0,78.8,1.3,0,1007
O,ITCM5,47.24,-95.19,2022,08,16,09,202208160900,63,0.23,4,12,130,96,0,27.6,0,0,0,4.3,0,1,907
O,ITCM5,47.24,-95.19,2022,08,16,08,202208160800,65,0,4,12,187,90,0,82.9,2.2,6.2,0.7,81.1,1.8,2,807
O,ITCM5,47.24,-95.19,2022,08,16,07,202208160700,65,0,4,10,183,90,0,83.4,2.4,6.7,0.8,81.1,1.8,2,707
O,ITCM5,47.24,-95.19,2022,08,16,06,202208160600,66,0,5,12,178,88,0,84,2.8,7.7,1,81.6,2,3,607
O,ITCM5,47.24,-95.19,2022,08,16,05,202208160500,67,0,5,10,175,84,0,84.6,3,8.2,1.1,82.5,2.3,4,507
O,ITCM5,47.24,-95.19,2022,08,16,04,202208160400,69,0,3,8,165,80,0,85,2.7,7.5,1,83.5,2.2,5,407
O,ITCM5,47.24,-95.19,2022,08,16,03,202208160300,69,0,4,8,162,81,0,85.2,3,8.2,1.1,83.3,2.3,5,307
O,ITCM5,47.24,-95.19,2022,08,16,02,202208160200,68,0,1,6,126,86,3,85.5,2.4,6.7,0.8,83.5,1.9,3,207
O,ITCM5,47.24,-95.19,2022,08,16,01,202208160100,72,0,3,8,150,72,32,86,3.1,8.5,1.2,87.5,3.8,8,107
O,ITCM5,47.24,-95.19,2022,08,16,00,202208160000,74,0,4,12,185,65,218,86.1,3.4,9.2,1.4,90.9,6.7,10,7
O,ITCM5,47.24,-95.19,2022,08,15,23,202208152300,77,0,5,15,160,62,427,86.1,3.7,9.8,1.6,92.5,9.2,12,2307
O,ITCM5,47.24,-95.19,2022,08,15,22,202208152200,78,0,7,14,155,62,407,86,4.3,11.1,1.9,92.5,10.8,12,2207
O,ITCM5,47.24,-95.19,2022,08,15,21,202208152100,77,0,6,13,148,58,418,85.9,3.9,10.3,1.7,93.2,11,13,2107
O,ITCM5,47.24,-95.19,2022,08,15,20,202208152000,77,0,4,8,163,59,352,85.7,3.2,8.7,1.3,93.6,9.9,13,2007
O,ITCM5,47.24,-95.19,2022,08,15,19,202208151900,78,0,5,11,152,58,787,85.5,3.4,9.2,1.4,95.2,13.4,14,1907
O,ITCM5,47.24,-95.19,2022,08,15,18,202208151800,75,0,7,12,165,67,555,85.2,3.8,10.1,1.6,90.6,8.2,10,1807
O,ITCM5,47.24,-95.19,2022,08,15,17,202208151700,71,0,5,13,185,75,520,85.2,3.2,8.4,1.2,88.7,5.3,6,1707
O,ITCM5,47.24,-95.19,2022,08,15,16,202208151600,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,15,202208151500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,14,202208151400,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,13,202208151300,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,12,202208151200,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,11,202208151100,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,10,202208151000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,09,202208150900,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,08,202208150800,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,07,202208150700,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,06,202208150600,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,05,202208150500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,04,202208150400,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,03,202208150300,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,02,202208150200,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,01,202208150100,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,15,00,202208150000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,23,202208142300,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,22,202208142200,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,21,202208142100,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,20,202208142000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,19,202208141900,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,18,202208141800,78,0,5,,,52,,85.6,3.4,8.9,1.3,,,16,
O,ITCM5,47.24,-95.19,2022,08,14,17,202208141700,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,16,202208141600,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,15,202208141500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,14,202208141400,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,13,202208141300,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,12,202208141200,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,11,202208141100,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,10,202208141000,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,09,202208140900,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2022,08,14,08,202208140800,,0,,,,,,,,,,,,,
